Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1430,Bob,Smith,32,Cloud Tech-Illinois,Active,29-Jul-23,107397.4,bob.smith@example.com,6202232882,Poor,FALSE
EMP1431,Alice,Miller,40,DevOps-New York,Active,20-Aug-21,68269.37,alice.miller@example.com,7744197545,Excellent,FALSE
EMP1432,Grace,Jones,35,HR-Florida,Inactive,23-Apr-21,55228.12,grace.jones@example.com,6176620470,Poor,TRUE
EMP1433,Bob,Garcia,30,Cloud Tech-New York,Inactive,12-Aug-22,71982.33,bob.garcia@example.com,9609409704,Average,FALSE
EMP1434,Frank,Brown,30,Finance-California,Inactive,26-Jun-21,109673.75,frank.brown@example.com,2774025882,Excellent,FALSE
EMP1435,Eva,Garcia,32,Cloud Tech-New York,Inactive,30-Oct-20,56384.9,eva.garcia@example.com,5868122594,Excellent,TRUE
EMP1436,Frank,Garcia,40,Sales-Texas,Pending,04-Sep-21,68211.68,frank.garcia@example.com,7244617678,Good,FALSE
EMP1437,Alice,Garcia,40,Finance-Illinois,Pending,31-Jan-23,67489.68,alice.garcia@example.com,2988425994,Poor,FALSE
EMP1438,Charlie,Davis,25,Cloud Tech-Texas,Active,24-Sep-20,63869.31,charlie.davis@example.com,9961002310,Good,FALSE
EMP1439,Bob,Williams,32,Sales-California,Active,14-Feb-20,119801.3,bob.williams@example.com,7753312660,Average,TRUE
EMP1440,Heidi,Smith,30,Cloud Tech-California,Active,28-Mar-20,115959.65,heidi.smith@example.com,941017589,Excellent,TRUE
EMP1441,Grace,Garcia,40,Finance-Texas,Inactive,31-Oct-23,79866.48,grace.garcia@example.com,2517629832,Excellent,TRUE
EMP1442,Charlie,Smith,35,HR-Florida,Active,11-Mar-20,92987.46,charlie.smith@example.com,4774332682,Excellent,TRUE
EMP1443,Eva,Garcia,40,Finance-Illinois,Inactive,04-May-20,56140.51,eva.garcia@example.com,1901302055,Average,FALSE
EMP1444,Grace,Brown,30,DevOps-Illinois,Active,15-Jul-23,119586.11,grace.brown@example.com,9815287338,Average,TRUE
EMP1445,Alice,Williams,40,DevOps-California,Inactive,20-Jan-23,104700.46,alice.williams@example.com,7855982175,Good,TRUE
EMP1446,Frank,Williams,40,HR-New York,Active,15-Oct-21,91798.14,frank.williams@example.com,6191284116,Good,FALSE
EMP1447,Eva,Miller,25,Finance-Illinois,Inactive,19-Apr-24,90879.22,eva.miller@example.com,3098503445,Good,FALSE
EMP1448,Charlie,Davis,25,Admin-Nevada,Active,29-Jun-21,87358.27,charlie.davis@example.com,5124189388,Poor,FALSE
EMP1449,Alice,Miller,30,Sales-Florida,Inactive,14-Sep-24,119407.93,alice.miller@example.com,8469081973,Excellent,TRUE
EMP1450,David,Miller,32,HR-Nevada,Pending,04-Jan-22,113978.6,david.miller@example.com,56435022,Excellent,TRUE
EMP1451,Frank,Miller,32,Sales-New York,Pending,20-Jan-21,108568.78,frank.miller@example.com,8503719904,Good,TRUE
EMP1452,Heidi,Miller,32,HR-New York,Inactive,18-Mar-20,56318.02,heidi.miller@example.com,1699187239,Excellent,FALSE
EMP1453,David,Miller,25,Sales-Florida,Active,10-Nov-21,114252.73,david.miller@example.com,1078356742,Good,FALSE
EMP1454,Charlie,Jones,35,DevOps-New York,Inactive,01-May-20,51533.9,charlie.jones@example.com,3896086,Poor,TRUE
EMP1455,Charlie,Williams,25,Sales-California,Active,04-Feb-22,99317.66,charlie.williams@example.com,662668216,Poor,FALSE
EMP1456,Bob,Miller,35,HR-California,Active,18-Nov-20,101264.64,bob.miller@example.com,1955356032,Average,FALSE
EMP1457,Heidi,Garcia,35,Admin-Nevada,Pending,21-Nov-23,112272.02,heidi.garcia@example.com,1903689002,Poor,FALSE
EMP1458,Frank,Williams,30,DevOps-Illinois,Active,13-Feb-22,71477.63,frank.williams@example.com,102724054,Good,TRUE
EMP1459,Charlie,Williams,30,DevOps-Texas,Pending,19-Mar-23,77412.1,charlie.williams@example.com,9342967110,Poor,FALSE
EMP1460,Alice,Johnson,30,Sales-California,Pending,28-Mar-21,94775.27,alice.johnson@example.com,4837537457,Average,FALSE
EMP1461,Heidi,Jones,30,HR-Nevada,Active,02-May-21,74276.71,heidi.jones@example.com,4384588104,Excellent,TRUE
EMP1462,Bob,Miller,35,Finance-Texas,Inactive,05-Mar-21,67467.86,bob.miller@example.com,6974132833,Good,TRUE
EMP1463,Eva,Smith,25,DevOps-Texas,Active,01-Mar-22,80675.41,eva.smith@example.com,8315203770,Excellent,FALSE
EMP1464,Charlie,Brown,40,Finance-Florida,Inactive,23-Jan-23,76274.33,charlie.brown@example.com,704496409,Average,FALSE
EMP1465,David,Davis,30,Finance-Texas,Active,26-Aug-21,51405.46,david.davis@example.com,4967066702,Average,TRUE
EMP1466,Bob,Garcia,25,HR-New York,Inactive,25-Nov-20,101238.96,bob.garcia@example.com,3626804084,Average,TRUE
EMP1467,Bob,Smith,35,Sales-Illinois,Inactive,13-Dec-23,52169.52,bob.smith@example.com,954930595,Excellent,FALSE
EMP1468,Charlie,Jones,32,Finance-New York,Active,26-Jul-20,73176.62,charlie.jones@example.com,6018648768,Excellent,FALSE
EMP1469,Grace,Brown,32,DevOps-Nevada,Pending,27-Jun-21,96241.85,grace.brown@example.com,9842673203,Excellent,FALSE
EMP1470,Bob,Jones,25,Finance-Illinois,Pending,16-Sep-24,84366.38,bob.jones@example.com,4138459608,Excellent,FALSE
EMP1471,Alice,Garcia,40,Cloud Tech-California,Pending,04-Jul-23,92015.09,alice.garcia@example.com,4544901494,Average,TRUE
EMP1472,Alice,Williams,30,Admin-Nevada,Inactive,16-Jun-20,83149.95,alice.williams@example.com,4277070704,Average,FALSE
EMP1473,Grace,Brown,40,Finance-Nevada,Inactive,05-Jul-20,94930.65,grace.brown@example.com,7836091497,Good,FALSE
EMP1474,Frank,Williams,40,HR-New York,Inactive,01-Apr-20,68430.72,frank.williams@example.com,5172444722,Good,TRUE
EMP1475,David,Garcia,35,Sales-Texas,Active,20-Mar-24,98752.97,david.garcia@example.com,2290310286,Excellent,FALSE
EMP1476,Frank,Smith,32,Finance-Illinois,Active,07-Feb-23,54268.86,frank.smith@example.com,9508304404,Poor,TRUE
EMP1477,Grace,Garcia,32,DevOps-Florida,Pending,10-Dec-24,66494.94,grace.garcia@example.com,8093511870,Poor,FALSE
EMP1478,Grace,Smith,25,Sales-Illinois,Pending,27-Jun-24,90003.98,grace.smith@example.com,8133595615,Average,FALSE
EMP1479,Charlie,Brown,25,Finance-New York,Active,09-Mar-21,106592.25,charlie.brown@example.com,4205955656,Average,TRUE
EMP1480,Grace,Brown,25,DevOps-Florida,Active,11-Aug-24,93905.83,grace.brown@example.com,4902504289,Average,TRUE
EMP1481,Eva,Miller,35,DevOps-Texas,Active,05-Mar-22,88945.49,eva.miller@example.com,1935889535,Good,FALSE
EMP1482,Eva,Jones,32,Finance-Texas,Pending,30-Jun-23,91130.33,eva.jones@example.com,9026113988,Good,FALSE
EMP1483,Bob,Miller,40,Admin-New York,Pending,19-Apr-23,90787.4,bob.miller@example.com,8681809787,Average,FALSE
EMP1484,Bob,Jones,25,Sales-Texas,Inactive,11-Nov-24,87494.34,bob.jones@example.com,7543943534,Average,TRUE
EMP1485,Grace,Miller,35,Finance-Nevada,Inactive,17-Mar-23,92627.35,grace.miller@example.com,3751376514,Average,FALSE
EMP1486,Eva,Williams,40,Admin-Illinois,Pending,26-Oct-23,98556.29,eva.williams@example.com,8815793762,Poor,TRUE
EMP1487,Frank,Brown,30,Cloud Tech-Nevada,Inactive,04-Jul-21,112792.2,frank.brown@example.com,9283692943,Good,TRUE
EMP1488,Eva,Smith,35,HR-Florida,Pending,03-Nov-23,56875.22,eva.smith@example.com,5511668296,Poor,FALSE
EMP1489,Charlie,Jones,35,DevOps-Florida,Inactive,05-Jul-21,101015.96,charlie.jones@example.com,3270216486,Poor,TRUE
EMP1490,Bob,Garcia,30,Finance-New York,Inactive,26-Feb-24,83912.22,bob.garcia@example.com,1206021287,Average,FALSE
EMP1491,Frank,Jones,25,Sales-New York,Active,29-Sep-21,99669.86,frank.jones@example.com,6652683414,Average,FALSE
EMP1492,Alice,Smith,30,Admin-New York,Active,25-May-21,52314.97,alice.smith@example.com,5999101575,Excellent,FALSE
EMP1493,Frank,Miller,30,HR-California,Inactive,31-Oct-22,77785.96,frank.miller@example.com,7647229811,Excellent,FALSE
EMP1494,Alice,Jones,30,HR-Florida,Pending,02-Jul-22,62430.86,alice.jones@example.com,995765727,Poor,FALSE
EMP1495,Frank,Davis,35,Admin-California,Pending,28-Aug-24,98219.54,frank.davis@example.com,9413475097,Good,TRUE
EMP1496,Grace,Williams,25,Admin-Illinois,Active,21-Oct-24,65494.58,grace.williams@example.com,8986456521,Average,TRUE
EMP1497,David,Brown,35,DevOps-Florida,Pending,11-Feb-20,110524.1,david.brown@example.com,368499514,Average,FALSE
EMP1498,Alice,Smith,40,Admin-Nevada,Active,16-May-23,106060.54,alice.smith@example.com,4214477323,Poor,FALSE
EMP1499,Eva,Brown,35,Finance-Florida,Inactive,29-Jul-22,67639.91,eva.brown@example.com,4913421387,Excellent,TRUE
EMP1500,Grace,Davis,32,Cloud Tech-Texas,Pending,18-Sep-23,117653.98,grace.davis@example.com,2090883069,Good,TRUE
EMP1501,Eva,Jones,35,DevOps-Texas,Inactive,10-May-20,73539.86,eva.jones@example.com,5349678273,Excellent,TRUE
EMP1502,Frank,Jones,35,HR-Nevada,Pending,27-Aug-23,70915.38,frank.jones@example.com,1176741240,Excellent,TRUE
EMP1503,David,Garcia,25,Sales-Florida,Pending,16-Oct-21,97652.9,david.garcia@example.com,5131528546,Excellent,FALSE
EMP1504,Heidi,Davis,35,HR-Florida,Inactive,06-Mar-22,101571.25,heidi.davis@example.com,8150618537,Excellent,FALSE
EMP1505,David,Smith,35,DevOps-Nevada,Active,06-Nov-23,87424.46,david.smith@example.com,32963346,Average,TRUE
EMP1506,Frank,Garcia,32,HR-New York,Pending,30-Nov-24,89077.36,frank.garcia@example.com,2727423182,Average,FALSE
EMP1507,Heidi,Williams,30,DevOps-California,Pending,13-Jul-24,89132.22,heidi.williams@example.com,617893205,Excellent,TRUE
EMP1508,Frank,Garcia,25,Admin-California,Active,04-Mar-24,111000.26,frank.garcia@example.com,4969357823,Good,FALSE
EMP1509,Frank,Johnson,35,HR-Illinois,Inactive,07-Aug-22,109584.97,frank.johnson@example.com,3477695873,Poor,TRUE
EMP1510,Bob,Smith,40,Admin-Illinois,Active,11-Nov-24,97648.84,bob.smith@example.com,1314675360,Good,FALSE
EMP1511,Grace,Johnson,25,Admin-New York,Active,02-Dec-21,78643.43,grace.johnson@example.com,2751562778,Good,TRUE
EMP1512,Heidi,Davis,30,HR-Nevada,Active,14-May-24,55656.8,heidi.davis@example.com,6304483607,Good,TRUE
EMP1513,Charlie,Miller,35,DevOps-Texas,Active,14-Jul-22,69146.95,charlie.miller@example.com,5456676639,Excellent,FALSE
EMP1514,Charlie,Johnson,32,Admin-Florida,Active,22-Sep-20,93013.58,charlie.johnson@example.com,4735047638,Average,TRUE
EMP1515,Grace,Williams,40,Finance-Florida,Active,18-Mar-20,87364.78,grace.williams@example.com,2831995297,Good,FALSE
EMP1516,Alice,Garcia,35,Sales-New York,Active,17-Oct-23,50288.67,alice.garcia@example.com,61558107,Excellent,FALSE
EMP1517,David,Miller,35,HR-New York,Active,24-Feb-22,85233.55,david.miller@example.com,3583286341,Good,TRUE
EMP1518,Bob,Garcia,25,HR-California,Inactive,30-Jan-24,86420.19,bob.garcia@example.com,5563830007,Good,FALSE
EMP1519,Grace,Johnson,30,HR-Florida,Inactive,16-Mar-24,63189.82,grace.johnson@example.com,1867024402,Excellent,FALSE
EMP1520,Grace,Garcia,25,Admin-New York,Pending,25-Sep-20,64783.32,grace.garcia@example.com,3041662410,Average,FALSE
EMP1521,Charlie,Davis,25,HR-Nevada,Pending,10-Jun-24,52615.44,charlie.davis@example.com,1860089218,Average,FALSE
EMP1522,Eva,Miller,32,Sales-Texas,Pending,08-Apr-20,96337.89,eva.miller@example.com,6394568043,Poor,FALSE
EMP1523,Alice,Davis,25,DevOps-Texas,Inactive,28-Jun-22,76617.76,alice.davis@example.com,7314976460,Excellent,TRUE
EMP1524,Heidi,Johnson,30,Admin-Nevada,Pending,14-Jul-23,50651.32,heidi.johnson@example.com,3684748835,Poor,FALSE
EMP1525,Bob,Davis,32,HR-Illinois,Pending,06-Dec-23,59601.45,bob.davis@example.com,765817389,Poor,FALSE
EMP1526,Bob,Williams,32,DevOps-Illinois,Active,01-Aug-21,57980.88,bob.williams@example.com,6375791451,Poor,FALSE
EMP1527,David,Johnson,32,Admin-California,Pending,17-Feb-21,75054.53,david.johnson@example.com,1182379311,Average,FALSE
EMP1528,Charlie,Johnson,25,Sales-Florida,Active,10-Nov-23,115318.7,charlie.johnson@example.com,6978930745,Excellent,FALSE
EMP1529,Alice,Johnson,25,DevOps-Texas,Active,06-Sep-24,90190.69,alice.johnson@example.com,4520599603,Poor,TRUE
EMP1530,Bob,Smith,32,Cloud Tech-Nevada,Pending,26-Jul-20,113334.56,bob.smith@example.com,3878753576,Excellent,FALSE
EMP1531,Heidi,Garcia,35,HR-Florida,Active,23-Jul-20,106922.49,heidi.garcia@example.com,8811616201,Excellent,TRUE
EMP1532,Eva,Smith,35,DevOps-California,Inactive,21-Feb-24,58113.07,eva.smith@example.com,8123710671,Average,TRUE
EMP1533,Alice,Smith,25,Admin-Nevada,Pending,15-Dec-20,73006.26,alice.smith@example.com,8728660415,Poor,TRUE
EMP1534,Eva,Williams,25,HR-California,Active,21-Aug-20,78054.43,eva.williams@example.com,4485959223,Poor,TRUE
EMP1535,Eva,Miller,40,DevOps-Florida,Inactive,21-Aug-23,112028.67,eva.miller@example.com,8395894772,Excellent,FALSE
EMP1536,Charlie,Garcia,25,Admin-Texas,Inactive,24-Apr-23,83787.24,charlie.garcia@example.com,5228705621,Good,TRUE
EMP1537,Heidi,Davis,30,Sales-Florida,Inactive,06-Jun-23,52017.14,heidi.davis@example.com,7104331874,Average,TRUE
EMP1538,Charlie,Jones,40,Finance-Texas,Inactive,21-Jun-22,53218.06,charlie.jones@example.com,1097921582,Average,FALSE
EMP1539,Frank,Johnson,25,DevOps-Nevada,Pending,20-Apr-24,102053.67,frank.johnson@example.com,5034469458,Average,FALSE
EMP1540,David,Davis,35,Sales-Illinois,Pending,05-Dec-23,93276.73,david.davis@example.com,6488319212,Average,FALSE
EMP1541,David,Johnson,40,HR-Nevada,Pending,06-Aug-23,76941.36,david.johnson@example.com,4249128964,Poor,TRUE
EMP1542,Alice,Williams,25,DevOps-New York,Pending,04-Oct-24,82850.23,alice.williams@example.com,9994973202,Poor,FALSE
EMP1543,Charlie,Johnson,25,Finance-California,Active,08-Nov-21,117910.15,charlie.johnson@example.com,3192227050,Good,FALSE
EMP1544,David,Smith,32,DevOps-Florida,Inactive,31-Jul-24,66450,david.smith@example.com,287675480,Average,TRUE
EMP1545,Heidi,Garcia,25,Finance-Florida,Inactive,31-Aug-20,118646.95,heidi.garcia@example.com,3866675484,Average,FALSE
EMP1546,Alice,Jones,25,Finance-Florida,Active,15-Feb-23,88436.92,alice.jones@example.com,8193242686,Excellent,FALSE
EMP1547,Eva,Brown,32,Sales-New York,Pending,07-Oct-23,81934.55,eva.brown@example.com,7418652056,Poor,FALSE
EMP1548,Alice,Johnson,30,Finance-California,Pending,20-Apr-24,93383.06,alice.johnson@example.com,5639836519,Average,FALSE
EMP1549,Frank,Davis,40,Cloud Tech-Texas,Pending,30-Mar-21,50153.79,frank.davis@example.com,3758309450,Good,TRUE
EMP1550,Eva,Smith,32,Sales-California,Pending,05-Aug-20,53204.47,eva.smith@example.com,5480940475,Good,FALSE
EMP1551,Charlie,Brown,40,Cloud Tech-California,Pending,05-Feb-21,63128.04,charlie.brown@example.com,440907976,Poor,FALSE
EMP1552,Grace,Jones,30,Finance-New York,Pending,23-Nov-21,57543.6,grace.jones@example.com,2781050921,Good,TRUE
EMP1553,Bob,Brown,40,Finance-Nevada,Pending,29-Oct-22,59424.52,bob.brown@example.com,2161070517,Good,FALSE
EMP1554,Alice,Smith,32,Finance-Illinois,Inactive,07-Nov-22,104675.7,alice.smith@example.com,4390552957,Poor,TRUE
EMP1555,Charlie,Garcia,30,Cloud Tech-Florida,Pending,14-May-23,92431.25,charlie.garcia@example.com,660138240,Average,FALSE
EMP1556,Grace,Garcia,40,Sales-Nevada,Active,14-Jul-21,77850.9,grace.garcia@example.com,2704938619,Average,TRUE
EMP1557,Eva,Miller,40,Admin-New York,Inactive,18-May-23,99001,eva.miller@example.com,4485157918,Good,TRUE
EMP1558,Eva,Garcia,32,HR-Nevada,Pending,07-Feb-23,94280.83,eva.garcia@example.com,7111212589,Good,TRUE
EMP1559,Eva,Miller,35,DevOps-New York,Pending,24-Aug-23,118262.56,eva.miller@example.com,2035713431,Average,TRUE
EMP1560,Frank,Brown,25,HR-Illinois,Inactive,08-Apr-23,89944.67,frank.brown@example.com,4064242955,Poor,FALSE
EMP1561,Grace,Williams,32,HR-Florida,Active,06-Dec-22,57452.93,grace.williams@example.com,3343244740,Good,TRUE
EMP1562,Alice,Davis,25,Admin-California,Active,09-Aug-21,97837.32,alice.davis@example.com,7595587208,Excellent,FALSE
EMP1563,Alice,Davis,35,Admin-Illinois,Active,04-Jan-22,106981.84,alice.davis@example.com,6289365434,Poor,TRUE
EMP1564,David,Brown,32,Finance-New York,Pending,25-May-24,105778.36,david.brown@example.com,8841834373,Good,TRUE
EMP1565,Alice,Johnson,40,Finance-Florida,Pending,02-Oct-21,117608.32,alice.johnson@example.com,182727954,Good,TRUE
EMP1566,Eva,Johnson,30,Sales-Florida,Active,21-Jul-23,99324.03,eva.johnson@example.com,9690515025,Excellent,FALSE
EMP1567,David,Garcia,30,HR-Florida,Active,30-Oct-23,55212.83,david.garcia@example.com,7551254277,Excellent,TRUE
EMP1568,Bob,Davis,40,Cloud Tech-Florida,Inactive,13-Feb-23,68496.77,bob.davis@example.com,2079799666,Average,FALSE
EMP1569,Eva,Davis,25,HR-Florida,Pending,13-Nov-20,52795.84,eva.davis@example.com,3459576402,Poor,FALSE
EMP1570,Alice,Miller,32,DevOps-California,Inactive,05-Jun-24,90087.39,alice.miller@example.com,8166496901,Poor,FALSE
EMP1571,Frank,Williams,32,Admin-New York,Pending,19-May-20,105038.08,frank.williams@example.com,8249839224,Average,FALSE
EMP1572,Grace,Smith,25,HR-New York,Active,20-Sep-23,73231.85,grace.smith@example.com,142576269,Poor,FALSE
EMP1573,David,Johnson,32,Sales-Florida,Pending,13-Aug-24,102649.36,david.johnson@example.com,2324412335,Poor,FALSE
EMP1574,Bob,Davis,35,Finance-New York,Pending,10-Jun-23,114302.51,bob.davis@example.com,1328507250,Poor,FALSE
EMP1575,Alice,Miller,35,Finance-Texas,Inactive,09-Jun-21,87816.61,alice.miller@example.com,7863767315,Poor,FALSE
EMP1576,Frank,Jones,32,Sales-Florida,Inactive,30-Mar-20,70750.38,frank.jones@example.com,2526546967,Poor,FALSE
EMP1578,Bob,Johnson,30,DevOps-Nevada,Active,06-Nov-24,97978.36,bob.johnson@example.com,5580996131,Poor,TRUE
EMP1579,David,Johnson,32,DevOps-Nevada,Inactive,17-Aug-23,107172.8,david.johnson@example.com,7303461561,Excellent,TRUE
EMP1580,Charlie,Miller,25,Finance-Nevada,Inactive,18-Mar-20,56126.46,charlie.miller@example.com,6244670461,Poor,TRUE
EMP1581,Eva,Smith,32,Cloud Tech-Illinois,Active,13-Jun-21,78534.29,eva.smith@example.com,2681715159,Average,TRUE
EMP1583,Bob,Johnson,32,Cloud Tech-Nevada,Active,02-Jan-22,114963.34,bob.johnson@example.com,6046419784,Excellent,FALSE
EMP1584,Eva,Miller,32,Cloud Tech-California,Inactive,20-Feb-22,77657.93,eva.miller@example.com,7585126860,Poor,FALSE
EMP1585,Heidi,Davis,30,Sales-New York,Active,09-Mar-24,77369.48,heidi.davis@example.com,2059438975,Average,FALSE
EMP1586,Eva,Miller,30,HR-Nevada,Pending,19-Aug-23,76119.14,eva.miller@example.com,740177508,Good,FALSE
EMP1587,Charlie,Williams,25,Cloud Tech-Texas,Pending,06-May-23,77585.72,charlie.williams@example.com,5465408423,Excellent,FALSE
EMP1588,Bob,Brown,35,Admin-Nevada,Pending,26-Jan-24,74069.62,bob.brown@example.com,5607540914,Good,FALSE
EMP1589,Charlie,Jones,30,Admin-New York,Pending,05-Sep-24,67691.92,charlie.jones@example.com,863218121,Average,TRUE
EMP1590,Alice,Smith,32,Finance-Nevada,Pending,29-May-20,70345.69,alice.smith@example.com,7645793896,Excellent,TRUE
EMP1591,Bob,Garcia,30,DevOps-Illinois,Inactive,08-Nov-21,74999.69,bob.garcia@example.com,155029167,Good,TRUE
EMP1592,David,Jones,25,HR-Illinois,Active,31-Jan-21,72245.02,david.jones@example.com,1546602415,Poor,TRUE
EMP1593,Eva,Brown,32,Admin-Illinois,Pending,16-Jan-22,106538.98,eva.brown@example.com,1394498829,Excellent,FALSE
EMP1594,Charlie,Brown,25,HR-New York,Active,29-Dec-23,101787.14,charlie.brown@example.com,5973642479,Good,FALSE
EMP1595,Frank,Brown,30,DevOps-Nevada,Inactive,02-Dec-24,83596.78,frank.brown@example.com,9624406305,Average,FALSE
EMP1596,Eva,Jones,40,Sales-Texas,Active,15-Aug-23,92463.94,eva.jones@example.com,2447951329,Average,TRUE
EMP1597,Charlie,Davis,32,Admin-California,Pending,20-Dec-24,93863.32,charlie.davis@example.com,5319497968,Excellent,FALSE
EMP1598,Alice,Brown,32,DevOps-Texas,Pending,31-Mar-23,78359.41,alice.brown@example.com,5867805554,Good,FALSE
EMP1599,Alice,Miller,32,HR-Illinois,Pending,24-Aug-22,95773.57,alice.miller@example.com,7277382645,Excellent,FALSE
EMP1600,Grace,Jones,30,Sales-Nevada,Inactive,01-Oct-20,82529.08,grace.jones@example.com,917851384,Excellent,TRUE
EMP1601,Grace,Garcia,35,Sales-Texas,Pending,04-May-21,109358.73,grace.garcia@example.com,4457702991,Good,FALSE
EMP1602,Charlie,Brown,32,Admin-Florida,Active,01-Jan-21,89645.01,charlie.brown@example.com,9596604872,Good,TRUE
EMP1603,Charlie,Miller,40,HR-Texas,Active,08-Apr-24,84134.95,charlie.miller@example.com,6826911632,Poor,TRUE
EMP1604,Frank,Davis,30,Cloud Tech-Nevada,Active,26-Nov-22,113540.83,frank.davis@example.com,1942268652,Good,TRUE
EMP1605,Heidi,Williams,40,Cloud Tech-Texas,Pending,25-Oct-21,57225.75,heidi.williams@example.com,6945515887,Average,TRUE
EMP1606,Eva,Davis,35,Sales-Illinois,Pending,22-Dec-20,76366.17,eva.davis@example.com,6367747225,Excellent,FALSE
EMP1607,Bob,Garcia,32,HR-Florida,Active,23-Nov-22,78408.95,bob.garcia@example.com,4085721695,Excellent,TRUE
EMP1608,Frank,Brown,40,Finance-Illinois,Active,24-Oct-22,111742.4,frank.brown@example.com,6630932997,Average,TRUE
EMP1609,David,Garcia,25,Sales-Nevada,Inactive,09-Mar-21,60516.83,david.garcia@example.com,1996059328,Good,FALSE
EMP1610,Bob,Jones,30,Finance-California,Pending,20-Aug-20,83706.17,bob.jones@example.com,7150968831,Average,FALSE
EMP1611,David,Johnson,32,Admin-Nevada,Inactive,15-Feb-20,67056.92,david.johnson@example.com,7532735240,Average,TRUE
EMP1612,Charlie,Brown,30,DevOps-Illinois,Active,29-Dec-24,90058.85,charlie.brown@example.com,397739731,Poor,FALSE
EMP1613,Eva,Johnson,30,Sales-Florida,Pending,28-Feb-23,94633.59,eva.johnson@example.com,7819523709,Average,TRUE
EMP1614,Eva,Miller,25,Admin-Florida,Pending,23-Aug-22,110711.17,eva.miller@example.com,687616480,Excellent,TRUE
EMP1615,Grace,Williams,32,Admin-Illinois,Active,30-Jun-23,96175.41,grace.williams@example.com,9807704604,Average,TRUE
EMP1616,Frank,Smith,40,Sales-Illinois,Active,15-Apr-21,76474.79,frank.smith@example.com,6876112490,Excellent,TRUE
EMP1617,Alice,Garcia,30,Sales-Illinois,Pending,09-May-22,107855.99,alice.garcia@example.com,2565237340,Excellent,FALSE
EMP1618,Charlie,Davis,40,Sales-Illinois,Active,02-Dec-24,104870.78,charlie.davis@example.com,5177345474,Excellent,TRUE
EMP1620,Grace,Brown,32,Finance-California,Active,29-Nov-23,87087.16,grace.brown@example.com,359544293,Poor,FALSE
EMP1621,Heidi,Johnson,40,HR-Illinois,Pending,08-Apr-24,108603.34,heidi.johnson@example.com,7742229463,Excellent,FALSE
EMP1622,Grace,Davis,30,HR-Florida,Active,25-Oct-24,55867.23,grace.davis@example.com,3039429044,Excellent,FALSE
EMP1623,Grace,Johnson,35,Admin-Texas,Pending,02-Mar-24,105259.57,grace.johnson@example.com,8867925297,Good,TRUE
EMP1624,Bob,Jones,32,Cloud Tech-Florida,Pending,24-Feb-21,98143.67,bob.jones@example.com,5856728726,Excellent,FALSE
EMP1625,Frank,Johnson,25,Admin-Florida,Pending,13-Apr-23,67754.29,frank.johnson@example.com,6015343323,Average,TRUE
EMP1626,Grace,Jones,32,HR-Illinois,Inactive,25-Oct-23,77821.79,grace.jones@example.com,9135779082,Average,FALSE
EMP1627,Heidi,Miller,30,HR-Illinois,Pending,17-Sep-22,67764.44,heidi.miller@example.com,3506158147,Poor,FALSE
EMP1628,Frank,Davis,40,DevOps-New York,Pending,31-Aug-20,102346.99,frank.davis@example.com,8810798333,Excellent,TRUE
EMP1629,Charlie,Davis,25,Admin-Illinois,Inactive,28-May-24,73690.65,charlie.davis@example.com,2337209483,Good,TRUE
EMP1630,Alice,Smith,30,Finance-Nevada,Active,05-Jul-24,56376.2,alice.smith@example.com,1312840332,Average,TRUE
EMP1631,Grace,Brown,25,Cloud Tech-California,Active,29-Jan-22,55602.78,grace.brown@example.com,9977180512,Good,FALSE
EMP1632,Grace,Jones,40,Sales-Nevada,Pending,09-Aug-21,99812.41,grace.jones@example.com,7171731892,Good,FALSE
EMP1633,Charlie,Smith,40,Finance-Texas,Active,07-Oct-24,95981.9,charlie.smith@example.com,9749096172,Average,TRUE
EMP1634,Eva,Johnson,30,Cloud Tech-Illinois,Pending,22-Nov-22,98891.48,eva.johnson@example.com,9970469471,Good,TRUE
EMP1635,Alice,Johnson,35,Admin-Nevada,Active,18-Nov-20,56079,alice.johnson@example.com,5878444834,Average,TRUE
EMP1637,Bob,Davis,25,Sales-California,Pending,26-Aug-24,89137.97,bob.davis@example.com,8772216416,Average,FALSE
EMP1638,Frank,Johnson,35,Admin-Illinois,Active,20-Jul-22,115079.97,frank.johnson@example.com,5823133483,Excellent,TRUE
EMP1639,Eva,Garcia,30,Finance-Illinois,Active,18-Feb-23,55067.02,eva.garcia@example.com,5871493924,Poor,TRUE
EMP1640,Bob,Miller,32,HR-Illinois,Pending,27-May-21,98593.43,bob.miller@example.com,2362292586,Average,TRUE
EMP1641,Heidi,Miller,30,HR-Florida,Pending,01-Aug-22,112756.67,heidi.miller@example.com,9643474523,Average,TRUE
EMP1642,Heidi,Garcia,25,HR-Texas,Inactive,21-Jul-23,105205.92,heidi.garcia@example.com,5557469659,Poor,FALSE
EMP1643,David,Smith,35,Finance-California,Pending,02-Jan-23,50680.62,david.smith@example.com,6065274032,Average,TRUE
EMP1644,David,Garcia,35,Cloud Tech-Florida,Pending,13-Mar-24,107475.23,david.garcia@example.com,4450566587,Average,FALSE
EMP1645,Charlie,Jones,40,HR-California,Active,20-Mar-23,68835.3,charlie.jones@example.com,3398741131,Good,TRUE
EMP1646,David,Jones,40,DevOps-New York,Active,15-Feb-24,66943.96,david.jones@example.com,5797067348,Poor,TRUE
